Secao,Titulo,Descrição,Data
giro,Sesi Araraquara vence e assume a vice-liderança da LBF,"Atual detentor do título da Liga de Basquete Feminino (LBF), o Sesi Araraquara Basquete derrotou o Ponta Grossa por 75 a 36, na noite desta quarta-feira (17) no Ginásio Borell Du Vernay, em Ponta...",17/04/24 - 22:36min
giro,Atraso na compra da vacina da covid-19 adia campanha e deixa Estados sem doses,Atrasos no processo de compra de vacinas contra a covid-19 pelo Ministério da Saúde levaram ao adiamento do início da campanha de imunização deste ano contra a doença e já provocam desabastecimento em vários...,17/04/24 - 22:18min
giro,Vereadores de SP aprovam 1ª votação da privatização da Sabesp,"A Câmara dos Vereadores de São Paulo aprovou nesta quarta-feira (17), em primeira votação, o projeto de lei que possibilita a privatização da Companhia de Saneamento Básico do Estado de São Paulo (Sabesp), responsável...",17/04/24 - 21:45min
giro,Como funcionava o esquema ‘parasita’ de tráfico de drogas para a Europa descoberto pela PF,"A Polícia Federal do Rio Grande do Sul desarticulou nesta terça-feira, 16, uma quadrilha especializada no tráfico de cocaína para a Europa. A organização utilizava um método conhecido como “parasita”, onde a droga era...",17/04/24 - 21:37min
giro,Colômbia propõe garantia de vida a quem perder eleição na Venezuela,"O presidente da Colômbia, Gustavo Petro, afirmou nesta quarta-feira (17) que apresentou uma proposta para garantir a pacificação interna da Venezuela após o resultado das eleições do país, que serão realizadas no dia 28...",17/04/24 - 21:13min
giro,Polícia diz que criança não foi ferida por bala da PM em Paraisópolis,"A Polícia Militar de São Paulo negou que a bala que atingiu uma criança na manhã de hoje (17), em Paraisópolis, uma das maiores comunidades da capital paulista, tenha sido disparada por policiais após tiroteio...",17/04/24 - 21:10min
giro,Pecuarista pode ter de pagar mais de R$ 5 bilhões em multas ambientais,O pecuarista Claudecy Oliveira Lemes ficou em silêncio durante depoimento virtual realizado nesta terça-feira (16) pela Polícia Civil de Mato Grosso. Ele é acusado de ter gastado mais de R$ 25 milhões em ações...,17/04/24 - 20:42min
giro,"Bombeiro atira em passageiro que pulou catraca do Metrô na Luz, no centro de SP",Ferido foi encaminhado para atendimento na Santa Casa. Secretaria da Segurança diz que disparo ocorreu após luta corporal entre o agente e o homem dentro da estação Um passageiro foi atingido por um disparo...,17/04/24 - 20:39min
giro,Pastor evangélico é indiciado por ofender religião de matriz africana,"O pastor evangélico Felippe Valadão, da Igreja Lagoinha, em Niterói, região metropolitana do Rio, foi indiciado nesta terça-feira (16) pelo crime de intolerância religiosa durante um evento oficial da prefeitura de Itaboraí, ocorrido em maio...",17/04/24 - 20:33min
giro,Haddad diz esperar acordo do G20 até novembro para taxar super-ricos,"Grupo que reúne as 20 maiores economias do planeta, a União Europeia e a União Africana, o G20 pode chegar a um acordo sobre a taxação de super-ricos até novembro, disse nesta quarta-feira (17)...",17/04/24 - 20:18min
giro,Conselho Nacional de Política Indigenista retoma atividades,"O Conselho Nacional de Política Indigenista foi reaberto nesta quarta-feira (17) pelo Ministério dos Povos Indígenas. O colegiado havia sido fechado em 2019, no governo Jair Bolsonaro. Na reabertura, a ministra dos Povos Indígenas, Sonia...",17/04/24 - 20:13min
giro,São Paulo vai usar IA para elaborar aulas digitais da rede pública,"O governo de São Paulo planeja utilizar inteligência artificial, como o ChatGPT, para a elaboração de aulas digitais ofertadas aos alunos da rede pública de ensino. O governador Tarcísio de Freitas disse que a ferramenta será um “facilitador” na produção das...",17/04/24 - 20:11min
giro,Rio aprova feriados durante Cúpula do G20 na cidade,"A Câmara de Vereadores do Rio de Janeiro aprovou hoje (17) projeto PL 2857/2024, que determina feriado municipal nos dias dias 18 e 19 de novembro devido à realização da Cúpula do G20 ns cidade do...",17/04/24 - 20:01min
giro,"Professor é preso sob suspeita de roubo, mas escola diz que ele estava em aula a 200 km","Um professor ligado à rede estadual de ensino de São Paulo foi preso temporariamente na terça-feira, 16, sob a suspeita de envolvimento em um roubo ocorrido em Iguape, litoral paulista. Clayton dos Santos, de...",17/04/24 - 19:31min
giro,PEC das Drogas é inconstitucional e deve agravar cenário de violência,"O Senado aprovou, nesta terça-feira (15), em dois turnos, a proposta que inclui no artigo 5º da Constituição Federal a criminalização da posse e do porte de qualquer quantidade de droga ilícita. Especialistas ouvidos...",17/04/24 - 19:22min
giro,Nobel de Química estimula alunos da USP a seguirem carreira científica,"Ganhar o Prêmio Nobel de Química em 2021 serviu como um lembrete ao pesquisador escocês David MacMillan da paixão que nutre pela área de conhecimento que escolheu para dar sua contribuição ao mundo. Catedrático da Universidade de Princeton,...",17/04/24 - 19:20min
giro,STF permite vestimentas religiosas em fotos de documentos oficiais,"Por unanimidade, o Supremo Tribunal Federal (STF) decidiu nesta quarta-feira (17) garantir que religiosos podem tirar fotos para documentos oficiais com vestimentas e acessórios relacionados às suas crenças. Com a decisão, os acessórios só...",17/04/24 - 19:04min
giro,Senado aprova isenção de IR para quem ganha até dois salários mínimos,"O Senado aprovou nesta quarta-feira (17) o projeto de lei que corrige a tabela do Imposto de Renda, aumentando a isenção para quem recebe até dois salários mínimos por mês. O texto já foi...",17/04/24 - 18:56min
giro,"Dólar cai para R$ 5,24 em dia de ajuste no câmbio","Em um dia de ajuste no câmbio, o dólar caiu pela primeira vez após cinco altas seguidas. A bolsa de valores não conseguiu se recuperar e teve a sexta queda consecutiva. O dólar comercial...",17/04/24 - 18:51min
giro,Comissão do Senado aprova aumento de salários de juízes e promotores ,A Comissão de Constituição e Justiça (CCJ) do Senado Federal aprovou nesta quarta-feira (17) uma Proposta de Emenda à Constituição (PEC) que cria um adicional por tempo de serviço nos salários de agentes públicos...,17/04/24 - 18:42min
giro,Governo de SP vai usar o ChatGPT na produção de aulas dos ensinos fundamental e médio,"O governo do Estado de São Paulo irá utilizar uma ferramenta de inteligência artificial (IA), o ChatGPT, como parte da produção de aulas voltadas a alunos dos anos finais do ensino fundamental e do...",17/04/24 - 18:18min
giro,O que se sabe sobre o caso da mulher que levou idoso morto ao banco?,"A Polícia Civil do Rio de Janeiro está investigando o caso da mulher que tentou liberar um empréstimo bancário em nome de um idoso falecido nesta terça-feira, 16. A situação foi gravada por funcionários...",17/04/24 - 18:13min
giro,"Homem é baleado por policial na Estação da luz, no centro de SP","Um homem foi ferido por um disparo de arma de fogo na tarde desta quarta-feira, 17, na Estação da Luz, região central de São Paulo. O disparo foi efetuado por um policial militar por...",17/04/24 - 17:59min
giro,SP: prefeitura quer transparência em pagamentos a empresas de ônibus,"A prefeitura de São Paulo publicou, na edição de terça-feira (16) do Diário Oficial, projeto de lei (PL) para o orçamento de 2025, que propõe discriminar os subsídios pagos às empresas de ônibus, mostrando...",17/04/24 - 17:55min
giro,Fiocruz aprova 56 projetos para ações de saúde em favelas do Rio,"A Fundação Oswaldo Cruz (Fiocruz) divulgou, nesta quarta-feira (17), o resultado da chamada pública para Apoio a Ações de Saúde Integral nas Favelas do Rio de Janeiro. A instituição recebeu 143 proposições de diversos municípios do...",17/04/24 - 17:48min
giro,Gustavo De Conti deixa o comando da seleção masculina de basquete,"O técnico Gustavo De Conti não está mais no comando da seleção brasileira de basquete masculino. A mudança foi anunciada pela Confederação Brasileira de Basketball (CBB) na tarde desta quarta-feira (17), data que marca...",17/04/24 - 17:40min
giro,Definidos os 16 confrontos de ida e volta da 3ª fase da Copa do Brasil,"Foram definidos nesta quarta-feira (17) os 16 confrontos e mandos de campo da terceira fase (ida e volta) da Copa do Brasil. O sorteio ocorreu na sede da CBF, no Rio de Janeiro. Os...",17/04/24 - 17:18min
giro,Vale: Acordos de indenização em Brumadinho se baseiam em compromisso com Defensoria e MPT,A Vale se manifestou sobre a decisão da Terceira Turma do Superior Tribunal de Justiça (STJ) que estabeleceu em R$ 150 mil a indenização por danos morais para cada um dos irmãos de uma...,17/04/24 - 17:15min
giro,STF começa a analisar lei que impõe restrições para laqueadura,O Supremo Tribunal Federal (STF) ouviu nesta quarta-feira (17) as sustentações orais das partes envolvidas no julgamento sobre a constitucionalidade da lei que estabeleceu critérios para realização de cirurgias de esterilização voluntária de homens...,17/04/24 - 16:42min
giro,Cacique pede atenção para o apoio à produção agrícola indígena,"Diante de uma audiência de lideranças rurais da maioria dos países americanos, no primeiro Encontro de Líderes Rurais, a cacique Katia Silene Tonkyre, da aldeia Akratikatejé, do povo Gavião da Montanha, do Pará, chamou...",17/04/24 - 16:42min
giro,"Povos indígenas pedem prioridade em proteção, diz presidente da Funai","O Brasil tem cerca de 1,7 milhão de indígenas autodeclarados de 305 etnias, o que representa 0,83% do total de habitantes do país, de acordo com dados do Censo 2022 do Instituto Brasileiro de...",17/04/24 - 16:41min
giro,Delegado diz que hora da morte de idoso não altera crime em banco,"O delegado Fábio Luiz, responsável pelo caso da mulher que tentou sacar um empréstimo no banco acompanhada de um homem morto, disse que o esclarecimento sobre se a vítima já chegou morta ao banco ou...",17/04/24 - 16:24min
giro,Carrinho elétrico passa a transportar passageiros entre os terminais 2 e 3,"Os passageiros que precisam circular na área de embarque entre os terminais 2 e 3 do Aeroporto de Guarulhos agora podem utilizar carrinhos elétricos gratuitos. Os veículos estão disponíveis todos os dias, das 5h...",17/04/24 - 16:18min
giro,Assentamento em Eldorado dos Carajás quer reparação por massacre,"Há 28 anos, o assentamento 17 de Abril, no município de Eldorado do Carajás, no Pará, promove uma série de atividades na Curva do S para não permitir que o episódio mais violento contra trabalhadores...",17/04/24 - 16:03min
negocios,"Após notícia sobre negociação de possível fusão, ações da Gol sobem e as da Azul caem","Na manhã desta quinta-feira, 18, o setor de aviação civil foi surpreendido pela notícia de que uma fusão entre as companhias áreas Azul e Gol poderia estar próxima de ser concretizada. De acordo com...",18/04/24 - 17:03min
negocios,Prates diz que decisão sobre dividendos está nas mãos do Conselho da Petrobras,"O presidente da Petrobras, Jean Paul Prates, disse nesta quinta-feira, 18, que a decisão sobre dividendos extraordinários, que deflagrou a última crise da companhia, está nas mãos do Conselho de Administração (CA) e que...",18/04/24 - 12:58min
negocios,Governo proíbe uso de cartão de crédito em apostas de bets; veja regras,A medida faz parte da regulamentação para as casas de apostas,18/04/24 - 11:44min
negocios,Privatização da Sabesp avança: entenda modelo em negociação e próximos passos,"A Câmara de Vereadores de São Paulo aprovou na noite desta quarta-feira, 17, por 36 votos a favor e 18 contrários, a adesão do município à privatização da Companhia de Saneamento Básico do Estado...",18/04/24 - 7:18min
negocios,"Líder em panetones nos EUA, Bauducco fatura é com wafer e vai abrir 2ª fábrica na Flórida","Quando chegou aos Estados Unidos, em 1979, a Bauducco tinha um objetivo: conseguir que italianos e brasileiros matassem a saudade do panetone durante o Natal. Anos depois do primeiro contêiner da marca chegar em...",18/04/24 - 6:53min
negocios,Câmara Municipal de SP aprova privatização da Sabesp em 1º turno; veja próximos passos,"A Câmara Municipal de São Paulo aprovou, nesta quarta-feira, 17, em primeiro turno, o projeto que abre caminho para a privatização da Companhia de Saneamento Básico do Estado de São Paulo (Sabesp). Foram teve...",17/04/24 - 20:43min
negocios,"Sem investimentos, Angra 1 pode ser desligada em dezembro",Presidente da Eletrobras comunicou à Eletronuclear que não tem obrigação de investir na primeira usina nuclear brasileira .,17/04/24 - 13:12min
negocios,Cacau Show recebe sinal verde do Cade para compra do PlayCenter,"A Cacau Show recebeu sinal verde para seguir com seus planos para o PlayCenter. Quase dois meses depois do anúncio da compra do parque pela empresa de chocolates, a aprovação do Conselho Administrativo de...",17/04/24 - 12:38min
negocios,Mercado Livre prevê contratar 6.500 pessoas em 2024 no Brasil; saiba como se candidatar,"O Mercado Livre continua seu plano de expansão e anunciou que prepara um aumento de seu quadro de funcionários no Brasil, dando continuidade a um movimento que já começou em janeiro. A previsão é...",17/04/24 - 12:18min
negocios,"BNDES aprova financiamento de R$ 84,6 milhões para a empresa de bicicletas Tembici","O Banco Nacional de Desenvolvimento Econômico e Social (BNDES) informou nesta quarta-feira, 17, que aprovou financiamento no valor de R$ 84,6 milhões para a empresa de compartilhamento de bicicletas Tembici investir em um plano...",17/04/24 - 10:53min
negocios,"Nestlé adiciona açúcar em produtos destinados a bebês, denuncia ONG","Mucilon vendido no Brasil está entre os itens citados pela organização suíça Public Eye. Adição de açúcar ocorre em países da Ásia, África e América Latina. Na Europa, multinacional não adota essa prática.",17/04/24 - 7:46min
negocios,"Pedidos de recuperação judicial têm maior alta em 8 anos, puxados por agro e comércio","No acumulado em 12 meses, alta foi de 73%, o 15º aumento seguido; especialistas ainda não enxergam perspectivas de melhora.",17/04/24 - 7:03min
negocios,Heineken planeja lançar mais 5 bares temáticos em aeroportos do Brasil em 2024,"O grupo Heineken planeja lançar bares temáticos em 5 aeroportos ao redor do Brasil em 2024. O Living Heineken são espaços feitos em parceria com o Grupo FIT, especialista em experiências de entretenimento.  Inaugurado...",17/04/24 - 7:02min
negocios,Desembargador derruba decisão que afastou presidente do Conselho da Petrobras do cargo,"Um desembargador do Tribunal Regional Federal da 3ª Região (TRF-3) anulou nesta terça-feira, 16, uma decisão anterior, de um tribunal inferior, que havia suspendido o presidente do conselho de administração da Petrobras, Pietro Sampaio...",16/04/24 - 21:17min
negocios,"Sob pressão após panes, Enel anuncia R$ 6,2 bilhões em investimentos em SP","Depois de uma série de problemas de fornecimento de energia elétrica em São Paulo, a Enel anunciou um plano de investimentos de R$ 6,2 bilhões na cidade. Segundo a empresa, os recursos serão utilizados...",16/04/24 - 18:47min
negocios,WhatsApp: agora é possível achar apenas as mensagens não lidas no app,"O WhatsApp anunciou nesta terça-feira, 16, o lançamento de uma nova atualização no aplicativo. Para facilitar a busca por conversas específicas dentro do mensageiro, foram adicionados novos filtros de conversa, que prometem simplificar esse...",16/04/24 - 17:25min
negocios,"Com Prova do Anjo, Latam tem retorno 20 vezes maior que o investimento no ‘BBB24’, diz diretora","Em apenas uma prova do anjo do “BBB24”, a companhia aérea Latam conseguiu um retorno financeiro 20 vezes superior ao investimento que a empresa fez para estar no programa. É o que contou Aline...",16/04/24 - 15:30min
negocios,Grupo Entre levanta R$ 200 milhões para expansão,Dinheiro captado com a emissão de debêntures será usado para dar maior escala aos negócios em meios de pagamentos,16/04/24 - 14:58min
negocios,"Após queda em 2023, ‘BBB24’ termina com audiência em alta e recorde de patrocinadores","O “BBB24” chega ao fim nesta terça-feira, 15, com um recorde para a Globo: o maior número de patrocinadores já registrado. Foram 16 no total, em uma edição que, ao contrário da anterior, teve...",16/04/24 - 9:12min
negocios,"Defasagem de preço da gasolina da Petrobras atinge 21%, a maior do ano, diz Abicom","A defasagem do preço da gasolina nas refinarias da Petrobras atingiu, no último dia 12, o maior patamar deste ano, ficando 21% abaixo do preço praticado no Golfo do México, onde estão localizadas as...",15/04/24 - 17:54min
negocios,Musk vai demitir 14 mil funcionários da Tesla para reduzir custos de operação,"A Tesla anunciou nesta segunda-feira, 15, que vai demitir mais de 10% de sua força de trabalho, após ver a queda de venda de veículos elétricos no último trimestre – a primeira desde 2020....",15/04/24 - 16:03min
negocios,Samsung ultrapassa Apple e conquista liderança global de smartphones,"A Samsung Electronics ultrapassou a Apple como principal fornecedora global de smartphones no primeiro trimestre do ano, ao passo que as empresas chinesas garantiram uma fatia maior do mercado, segundo dados preliminares da International...",15/04/24 - 11:50min
negocios,Gripe aviária: OMS expressa preocupação com risco de propagação da doença entre humanos,"A Organização Mundial da Saúde (OMS) expressou nesta quinta-feira, 18, preocupação com a propagação do vírus da gripe aviária – o H5N1 – para humanos, uma vez que a taxa de mortalidade tem potencial...",18/04/24 - 17:59min
negocios,"Netflix tem aumento de receita, assinaturas e lucros, mas ação cai com previsões da empresa","A Netflix teve lucro líquido de US$ 2,33 bilhões no primeiro trimestre de 2024, uma ganho de US$ 5,28 ajustado por ação. O lucro é bem maior do que o registrado no mesmo período...",18/04/24 - 17:45min
negocios,Novo robô humanoide da Boston Dynamics faz contorcionismos dignos de ‘O Exorcista’,"Um dia após anunciar a “aposentadoria” de seu famoso robô Atlas, conhecido por dar piruetas e fazer parkour, a Boston Dynamics anunciou a nova versão de sua máquina humanoide. Com juntas capazes de girar...",18/04/24 - 17:23min
negocios,"ANS: Operadoras de saúde lucram R$ 3 bi em 2023, melhor resultado do pós pandemia","As operadoras de planos de saúde registraram lucro líquido de R$ 2,985 bilhões em 2023, segundo dados divulgados hoje pela Agência Nacional de Saúde Suplementar (ANS). Os dados reportados demonstram que a recuperação do...",18/04/24 - 16:15min
negocios,"Micron receberá US$ 6,1 bi em apoio público para financiar fábricas em NY e Idaho","A Micron Technology chegou a um acordo preliminar com o Departamento do Comércio para receber US$ 6,1 bilhões em fundos, no contexto da lei CHIPS and Science, para ajudar na construção de fábricas novas...",18/04/24 - 16:12min
negocios,Airchat: rede social de áudio mistura X e Clubhouse e já recebeu cheque do ‘pai’ do ChatGPT,"Uma nova rede social está empolgando investidores e entusiastas de tecnologia do Vale do Silício – e pode ser um verdadeiro pesadelo para muitas pessoas. Chamada Airchat, a plataforma é uma espécie de Twitter...",18/04/24 - 15:16min
negocios,Pomi Frutas pede autofalência com impacto de perdas provocadas pelo clima adverso,"A Pomi Frutas, que produz e comercializa maçãs in natura e processadas, de Fraiburgo (SC), divulgou Fato Relevante no qual informa pedido de autofalência, conforme orientação da administração da companhia, protocolado nos autos do...",18/04/24 - 15:02min
negocios,"Plano de recuperação da Oi fornece liquidez à companhia até alienação de ativos, diz diretor","O plano atualizado de recuperação judicial apresentado nesta quinta-feira, 18, pela Oi à assembleia geral de credores preserva os pontos essenciais do plano original e fornece liquidez à companhia até a alienação de ativos,...",18/04/24 - 14:48min
negocios,"Grãos: IGC reduz estimativa para safra global 2023/24, para 2,301 bilhões de toneladas","O Conselho Internacional de Grãos (IGC, na sigla em inglês) reduziu sua previsão para a produção global de grãos em 2023/24, de 2,304 bilhões de toneladas no mês passado para 2,301 bilhões de toneladas,...",18/04/24 - 14:04min
negocios,Ministro diz esperar que crise no Oriente Médio não resulte em alta no preço dos combustíveis,"O ministro de Minas e Energia, Alexandre Silveira, afirmou esperar que a crise no Oriente Médio não influencie os preços dos combustíveis no mercado interno. “Temos uma expectativa muito grande de que as coisas...",18/04/24 - 13:30min
negocios,Construtora quer erguer prédio residencial mais alto do mundo em Balneário Camboriú,"A construtora catarinense FG Empreendimentos planeja erguer uma torre residencial de cerca de 500 metros de altura na cidade de Balneário Camboriú, no litoral de Santa Catarina. Se o plano se concretizar, o edifício,...",18/04/24 - 12:47min
negocios,"Vendas da Danone caem 2,5% e atingem 6,789 bilhões de euros 1º trimestre","A Danone, empresa francesa do setor de laticínios, informou nesta quinta-feira, 18, que registrou vendas de 6,789 bilhões de euros (cerca de US$ 7,225 bilhões) no primeiro trimestre deste ano. Em uma base comparável,...",18/04/24 - 10:49min
negocios,"ABB tem queda de 13% no lucro líquido, de US$ 905 milhões no 1º trimestre","A ABB teve lucro líquido de US$ 905 milhões no primeiro trimestre de 2024, 13% menor do que o ganho de igual período do ano passado, segundo balanço divulgado nesta quinta-feira, 18. Na mesma...",18/04/24 - 10:04min
negocios,"Nokia decepciona em vendas, mas surpreende com lucro de 438 milhões de euros no 1º tri","A multinacional finlandesa Nokia registrou vendas líquidas de 4,667 bilhões de euros no primeiro trimestre de 2024, representando queda de 20% ante igual período do ano passado, segundo balanço divulgado nesta quinta-feira, 18. O...",18/04/24 - 9:25min
negocios,Petrobras assina protocolo de intenções com empresa chinesa CNCEC,"A Petrobras informou nesta quinta-feira, 18, que assinou com a China National Chemical Energy Company (CNCEC) um protocolo de intenções abrangendo diversas áreas, com destaque para energias renováveis e transição energética. Em comunicado enviado...",18/04/24 - 9:22min
negocios,Fabricante de semicondutores TSMC surpreende em lucro e receita no 1º trimestre,"A Taiwan Semiconductor Manufacturing Company (TSMC), maior fabricante de semicondutores do mundo, teve lucro de 225,49 bilhões de novos dólares taiwaneses (US$ 6,96 bilhões) no primeiro trimestre do ano, segundo balanço divulgado nesta quinta-feira,...",18/04/24 - 8:53min
negocios,Câmara de São Paulo aprova em 1º turno adesão da cidade à privatização da Sabesp,"A Câmara de Vereadores de São Paulo aprovou na quarta-feira, 17, à noite, por 36 votos a favor e 18 contrários, a adesão do município à privatização da Companhia de Saneamento Básico do Estado...",18/04/24 - 8:05min
negocios,"Banco Original tem lucro líquido de R$ 143,7 mi no 1º trimestre","O Banco Original, controlado pela J&F Investimentos, registrou lucro líquido de R$ 143,7 milhões no primeiro trimestre deste ano. A instituição não faz comparativo com o mesmo período do ano passado, dado que desde...",17/04/24 - 18:11min
negocios,"Alcoa tem prejuízo maior que o esperado, mas receita surpreende e ação sobe 3,7% no after hours","A Alcoa informou nesta quarta-feira, 17, prejuízo líquido de US$ 252 milhões no primeiro trimestre de 2024, maior do que a perda registrada no mesmo período de 2023, de US$ 231 milhões. A perda...",17/04/24 - 17:50min
negocios,Acionistas da Tesla votam pacote salarial de Musk e mudança da empresa para o Texas,"A Tesla pediu aos acionistas que votassem o pacote salarial de US$ 55,8 bilhões do CEO, Elon Musk, que foi anteriormente anulado por um tribunal de Delaware. A empresa também pretende se incorporar ao...",17/04/24 - 17:47min
negocios,Vale: Acordos de indenização em Brumadinho se baseiam em compromisso com Defensoria e MPT,A Vale se manifestou sobre a decisão da Terceira Turma do Superior Tribunal de Justiça (STJ) que estabeleceu em R$ 150 mil a indenização por danos morais para cada um dos irmãos de uma...,17/04/24 - 17:15min
negocios,Latam amplia voos Brasil-Chile em mais de 30% entre maio e julho,"A Latam vai ampliar em mais de 30% o número de voos Brasil-Chile entre maio e julho quando comparado ao início do ano. A iniciativa, que ocorrerá de forma progressiva, vai aumentar as decolagens...",17/04/24 - 16:48min
negocios,Nubank investe R$ 800 milhões para testar produtos de crédito no México,"O Nubank está investindo US$ 150 milhões (o equivalente a R$ 795 milhões pelo câmbio de hoje) para testar produtos de crédito no México, seu segundo maior mercado, depois do Brasil. Os valores estão...",17/04/24 - 16:35min
negocios,TIM ativa 5G em mais 57 cidades no País e chega a 266,"A TIM expandiu a sua cobertura de internet móvel de quinta geração (5G) para mais 57 cidades em 12 Estados entre os meses de fevereiro e março, conforme anunciado nesta quarta-feira, 17, pela companhia....",17/04/24 - 16:29min
negocios,"Vibra, Suzano e Petrogal se juntam para discutir negócio de SAF a partir do Brasil","A distribuidora de combustíveis Vibra, a fabricante de celulose Suzano e a empresa de refino Petrogal (Galp) se juntaram para discutir uma investida no negócio de combustível de aviação sustentável (SAF, na sigla em...",17/04/24 - 14:58min
negocios,"Câmara aprova requerimento para que TCU faça auditoria em contratos Starlink, empresa de Musk","A Comissão de Fiscalização Financeira e Controle da Câmara dos Deputados aprovou nesta quarta-feira, 17, requerimento para que seja realizado uma auditoria, junto ao Tribunal de Contas da União (TCU), para apurar possíveis irregularidades...",17/04/24 - 14:57min
negocios,Latam Cargo lança voo SP-Recife-Manaus e cresce 60% em Pernambuco de olho no Norte e Nordeste,"A Latam Cargo, afiliada de cargas do grupo Latam, tem ampliado sua aposta no Norte e Nordeste do País. Em 9 de maio, a companhia começa a operar o voo semanal cargueiro Guarulhos-Recife-Manaus. As...",17/04/24 - 14:34min
negocios,‘Carro voador’: Eve assina carta de intenção para venda de até 50 aeronaves para a AirX,"A Eve Air Mobility, da Embraer, informou nesta quarta-feira, 17, que assinou uma carta de intenção de compra com a AirX, do Japão, para a venda de até 50 aeronaves elétricas de decolagem e...",17/04/24 - 13:39min
negocios,Credores aprovam suspensão da assembleia da Oi e extensão do stay period até a quinta-feira,"A assembleia geral de credores da Oi foi novamente adiada, com aprovação de 58,51% dos participantes. A nova data do encontro será a quinta-feira, 18, às 14 horas, de modo presencial, no Rio de...",17/04/24 - 13:02min
negocios,STJ ajusta indenização da Vale por morte em Brumadinho a valor fixado em TAC,A Terceira Turma do Superior Tribunal de Justiça (STJ) estabeleceu em R$ 150 mil a indenização por danos morais para cada um dos irmãos de uma pessoa que morreu devido ao rompimento da barragem...,17/04/24 - 12:49min
negocios,Ministro diz que em reunião com Nunes reforçou disposição para ajustes no setor de distribuição,"O ministro de Minas e Energia, Alexandre Silveira, diz que a reunião feita na terça-feira, 16, com o prefeito de São Paulo, Ricardo Nunes, focou em demonstrar a disposição do governo com o setor...",17/04/24 - 11:45min
negocios,PwC rechaça críticas sobre risco da Evergrande,"A PricewaterhouseCoopers respondeu a uma carta pública que culpava alguns dos seus executivos pela exposição da empresa de contabilidade global à China Evergrande, o gigante imobiliário. A PwC emitiu um comunicado na terça-feira, após...",17/04/24 - 11:30min
negocios,Novo sistema de antenas reforçará internet em estações e túneis da Linha 5 do Metrô,"A Linha 5 (Lilás) do Metrô de São Paulo – que vai de Capão Redondo a Chácara Klabin, na zona sul da cidade – terá nos próximos meses um reforço relevante no sinal de...",17/04/24 - 11:21min
negocios,"BNDES aprova financiamento de R$ 84,6 mi à Tembici para plano de inovação","O Banco Nacional de Desenvolvimento Econômico e Social (BNDES) informou nesta quarta-feira, 17, que aprovou financiamento no valor de R$ 84,6 milhões para a empresa de compartilhamento de bicicletas Tembici investir em um plano...",17/04/24 - 10:53min
negocios,Caixa aprova transferência de loterias para a Caixa Loterias,"O Conselho de Administração da Caixa Econômica Federal aprovou a transferência das atividades lotéricas exercidas pelo banco para a Caixa Loterias. A empresa é subsidiária integral da Caixa, e foi constituída em 2015 com...",17/04/24 - 10:49min
negocios,"LVMH tem queda nas vendas do 1º trimestre, mas receita orgânica cresce","A LVMH Moët Hennessy Louis Vuitton registrou receita de 20,694 bilhões de euros no primeiro trimestre de 2024, representando declínio de 2% em relação a igual período de 2023 e ficando abaixo da projeção...",17/04/24 - 10:45min
negocios,"U.S. Bancorp tem queda no lucro para US$ 1,319 bi e na receita para US$ 6,72 bi mo 1º  tri","O U.S. Bancorp informou nesta quarta-feira, 17, lucro líquido de US$ 1,319 bilhão e lucro por ação (EPS) de US$ 0,78 no primeiro trimestre de 2024. Os resultados representam uma queda no comparativo com...",17/04/24 - 10:36min
negocios,Coreia do Sul abre mercado para produtos brasileiros à base de camarão,"A Coreia do Sul decidiu autorizar a entrada de dez produtos brasileiros à base de camarão, sem a necessidade de emissão de Certificado Sanitário Internacional (CSI). A informação é do Ministério da Agricultura e...",17/04/24 - 9:31min
negocios,"ASML decepciona em encomendas e vendas e tem lucro de 1,22 bilhão de euros no 1º tri","A ASML, empresa holandesa que produz equipamentos para fabricantes de chips, registrou encomendas de 3,61 bilhões de euros no primeiro trimestre de 2024, representando queda de cerca 4% ante igual período do ano passado,...",17/04/24 - 8:44min
negocios,Justiça suspende afastamento de presidente do Conselho de Administração da Petrobras,"O desembargador Marcelo Saraiva, do Tribunal Regional Federal da 3ª Região (São Paulo), suspendeu o afastamento do presidente do Conselho de Administração da Petrobras, Pietro Sampaio Mendes, em decisão na noite da terça-feira, 16....",17/04/24 - 8:20min
negocios,Aumento de capital e bonificação de ações da Klabin é aprovado em Assembleia Geral,"A Klabin informou que foi aprovado, em Assembleia Geral realizada na terça-feira, 16, o aumento do capital social da companhia no valor de R$ 1,6 bilhão mediante a capitalização de parte do saldo da...",17/04/24 - 7:51min
negocios,Prates sobre Irã x Israel: Não há nada relevante até agora em termos de preço do petróleo,"O presidente da Petrobras, Jean Paul Prates, disse que os recentes acontecimentos no Oriente Médio, com o ataque do Irã a Israel no último fim de semana, não simbolizam “nada relevante até agora em...",16/04/24 - 20:23min
negocios,"Vale: Preço realizado de finos de minério no trimestre foi de US$ 100,7/t, queda anual de 7,3%","O preço realizado de finos de minério de ferro foi de US$ 100,7 por tonelada no primeiro trimestre de 2024, queda de 7,3% ante igual período do ano passado. No intervalo sequencial, o recuo...",16/04/24 - 19:01min
negocios,"Vale: Produção de minério de ferro totaliza de 70,837 MT no 1º trimestre, aumento de 6,1%","A produção de minério de ferro da Vale no primeiro trimestre deste ano aumentou 6,1% em relação a igual período de 2023, alcançando 70,837 milhões de toneladas. Na comparação com o trimestre anterior, a...",16/04/24 - 18:54min
